variable,value
Cells_Correlation_Overlap_AGP_RNA,0.003527250689897526
Cells_Correlation_Overlap_DNA_ER,-0.0044488445868855475
Cells_Correlation_Overlap_DNA_Mito,-0.012374271883722598
Cells_Correlation_Overlap_DNA_RNA,-0.0018351295310575335
Cells_Correlation_Overlap_ER_Mito,-0.0023477230225597383
Cells_Correlation_Overlap_ER_RNA,-0.0015189203849550557
Cells_Correlation_Overlap_Mito_RNA,-0.01090056861214169
Cells_Correlation_RWC_AGP_DNA,-0.0005717426735926609
Cells_Correlation_RWC_AGP_ER,-0.04370643120192696
Cells_Correlation_RWC_AGP_Mito,-0.06838868796202577
Cells_Correlation_RWC_AGP_RNA,-0.06512315194687308
Cells_Correlation_RWC_DNA_AGP,0.03226085584858847
Cells_Correlation_RWC_DNA_ER,0.011950104247496237
Cells_Correlation_RWC_DNA_Mito,0.040364318418724524
Cells_Correlation_RWC_DNA_RNA,0.008869470879025617
Cells_Correlation_RWC_ER_AGP,0.020667730957766438
Cells_Correlation_RWC_ER_DNA,0.016515990665116023
Cells_Correlation_RWC_ER_Mito,-0.012910955457193792
Cells_Correlation_RWC_ER_RNA,-0.0005929240240607255
Cells_Correlation_RWC_Mito_AGP,0.031048539322536626
Cells_Correlation_RWC_Mito_DNA,0.03640076571601908
Cells_Correlation_RWC_Mito_ER,0.01745132333340789
Cells_Correlation_RWC_Mito_RNA,0.005950674567058958
Cells_Correlation_RWC_RNA_AGP,0.020386208686619653
Cells_Correlation_RWC_RNA_DNA,0.01648919388181135
Cells_Correlation_RWC_RNA_ER,0.0007936692306437882
Cells_Correlation_RWC_RNA_Mito,-0.0054219350497947925
Cells_Granularity_10_AGP,0.596234152294267
Cells_Granularity_10_DNA,-0.7851998135894637
Cells_Granularity_10_ER,1.006356986891573
Cells_Granularity_10_Mito,0.5940764683506947
Cells_Granularity_10_RNA,0.94420432138965
Cells_Granularity_11_AGP,0.4138868934911998
Cells_Granularity_11_DNA,-0.10800466408914808
Cells_Granularity_11_ER,0.694851843444537
Cells_Granularity_11_Mito,0.42958886224860204
Cells_Granularity_11_RNA,0.8440434815802547
Cells_Granularity_12_AGP,0.3918293759586837
Cells_Granularity_12_DNA,0.012214930760951948
Cells_Granularity_12_ER,0.308977406665583
Cells_Granularity_12_Mito,0.26705617937029474
Cells_Granularity_12_RNA,0.5465459982792902
Cells_Granularity_13_AGP,0.2833969037609877
Cells_Granularity_13_DNA,0.05823572888671964
Cells_Granularity_13_ER,0.24010422929353953
Cells_Granularity_13_Mito,0.13463010584683002
Cells_Granularity_13_RNA,0.42771137309620805
Cells_Granularity_14_AGP,0.13929858491397573
Cells_Granularity_14_DNA,0.04592680658544454
Cells_Granularity_14_ER,0.07506493549739646
Cells_Granularity_14_Mito,0.12628788786606626
Cells_Granularity_14_RNA,0.304561291016355
Cells_Granularity_15_AGP,0.09791369283412432
Cells_Granularity_15_DNA,0.03654871442464133
Cells_Granularity_15_ER,-0.08895219720091548
Cells_Granularity_15_Mito,0.047631719244600745
Cells_Granularity_15_RNA,0.021043378629984233
Cells_Granularity_16_AGP,0.22908158179492416
Cells_Granularity_16_DNA,-0.008956050787458255
Cells_Granularity_16_ER,-0.08525343482384294
Cells_Granularity_16_Mito,0.043211702207216623
Cells_Granularity_16_RNA,0.04083546293564159
Cells_Granularity_1_AGP,-0.21710295542806524
Cells_Granularity_1_DNA,1.3873379944710056
Cells_Granularity_1_ER,0.1516085658906441
Cells_Granularity_1_Mito,-3.0544891599066037
Cells_Granularity_1_RNA,0.10180602949199002
Cells_Granularity_2_AGP,-0.09516050069476396
Cells_Granularity_2_DNA,0.07128963917784054
Cells_Granularity_2_ER,-0.10608822266523679
Cells_Granularity_2_Mito,-0.19870741917758614
Cells_Granularity_2_RNA,0.0767041842324626
Cells_Granularity_3_AGP,0.029085900487835374
Cells_Granularity_3_DNA,0.25023543068349513
Cells_Granularity_3_ER,-0.06595956053415278
Cells_Granularity_3_Mito,-0.025962492107193758
Cells_Granularity_3_RNA,0.07854730182568562
Cells_Granularity_4_AGP,0.04153032185392205
Cells_Granularity_4_DNA,0.3292410516775592
Cells_Granularity_4_ER,-0.0027714574831714245
Cells_Granularity_4_Mito,0.17574231526027695
Cells_Granularity_4_RNA,0.10439082434010888
Cells_Granularity_5_AGP,0.02413056826009213
Cells_Granularity_5_DNA,0.5947706013259629
Cells_Granularity_5_ER,0.09702724545083038
Cells_Granularity_5_Mito,0.32818422977302136
Cells_Granularity_5_RNA,0.17489218771772205
Cells_Granularity_6_AGP,0.10047926114391956
Cells_Granularity_6_DNA,1.3233054307858494
Cells_Granularity_6_ER,0.28564498529284554
Cells_Granularity_6_Mito,0.4407237864744503
Cells_Granularity_6_RNA,0.3594213907907484
Cells_Granularity_7_AGP,0.2572182577577159
Cells_Granularity_7_DNA,1.0654463597319677
Cells_Granularity_7_ER,0.584312094855339
Cells_Granularity_7_Mito,0.5428594624265922
Cells_Granularity_7_RNA,0.7287969169620432
Cells_Granularity_8_AGP,0.48844090935903783
Cells_Granularity_8_DNA,-0.8900921719515675
Cells_Granularity_8_ER,0.8645976781240974
Cells_Granularity_8_Mito,0.8238486601195556
Cells_Granularity_8_RNA,1.0948083122056942
Cells_Granularity_9_AGP,0.6586053433445567
Cells_Granularity_9_DNA,-1.2276411244807364
Cells_Granularity_9_ER,0.9840140577516614
Cells_Granularity_9_Mito,0.748335868352867
Cells_Granularity_9_RNA,1.1617971049799145
Cells_Intensity_IntegratedIntensityEdge_AGP,-0.5885476484616006
Cells_Intensity_IntegratedIntensityEdge_DNA,-0.2914763445455719
Cells_Intensity_IntegratedIntensityEdge_ER,-0.8754152766367902
Cells_Intensity_IntegratedIntensityEdge_Mito,-0.36255438695750775
Cells_Intensity_IntegratedIntensityEdge_RNA,-0.6949187131877858
Cells_Intensity_IntegratedIntensity_AGP,-8.726041726487477
Cells_Intensity_IntegratedIntensity_DNA,-10.725060794402822
Cells_Intensity_IntegratedIntensity_ER,-37.06701220315101
Cells_Intensity_IntegratedIntensity_Mito,7.588884097822824
Cells_Intensity_IntegratedIntensity_RNA,-16.6329745440802
Cells_Intensity_LowerQuartileIntensity_AGP,0.00023427480097435393
Cells_Intensity_LowerQuartileIntensity_DNA,-0.0005434652509588424
Cells_Intensity_LowerQuartileIntensity_ER,-0.001785756317470256
Cells_Intensity_LowerQuartileIntensity_Mito,0.0015181955092362686
Cells_Intensity_LowerQuartileIntensity_RNA,-0.0013664957352809695
Cells_Intensity_MADIntensity_AGP,0.000055494921779614234
Cells_Intensity_MADIntensity_DNA,-0.00010842963993193421
Cells_Intensity_MADIntensity_ER,-0.0022293182876528877
Cells_Intensity_MADIntensity_Mito,0.00018594320813960895
Cells_Intensity_MADIntensity_RNA,-0.0013091196236062956
Cells_Intensity_MassDisplacement_AGP,-0.12612210649631395
Cells_Intensity_MassDisplacement_DNA,-0.21229015040619936
Cells_Intensity_MassDisplacement_ER,-0.0441582796957779
Cells_Intensity_MassDisplacement_Mito,0.2624538579536116
Cells_Intensity_MassDisplacement_RNA,0.0005424895629386195
Cells_Intensity_MaxIntensityEdge_AGP,0.0009255150944924547
Cells_Intensity_MaxIntensityEdge_DNA,-0.0005296738665539851
Cells_Intensity_MaxIntensityEdge_ER,-0.004710120839155583
Cells_Intensity_MaxIntensityEdge_Mito,-0.001404390787749983
Cells_Intensity_MaxIntensityEdge_RNA,0.0016614083994914682
Cells_Intensity_MaxIntensity_AGP,0.0076979904166707795
Cells_Intensity_MaxIntensity_DNA,-0.00993267670890154
Cells_Intensity_MaxIntensity_ER,0.008996949020780565
Cells_Intensity_MaxIntensity_Mito,0.022803810663712912
Cells_Intensity_MaxIntensity_RNA,0.00755704012333085
Cells_Intensity_MeanIntensityEdge_AGP,-0.00015754685820115809
Cells_Intensity_MeanIntensityEdge_DNA,-0.00037228832640053233
Cells_Intensity_MeanIntensityEdge_ER,-0.0009260500451381411
Cells_Intensity_MeanIntensityEdge_Mito,0.0013098442931704824
Cells_Intensity_MeanIntensityEdge_RNA,-0.0006758525647754445
Cells_Intensity_MeanIntensity_AGP,0.002163212314908001
Cells_Intensity_MeanIntensity_DNA,-0.0009121621676226831
Cells_Intensity_MeanIntensity_ER,-0.000928094681826008
Cells_Intensity_MeanIntensity_Mito,0.004015021278321515
Cells_Intensity_MeanIntensity_RNA,-0.0011625191958703233
Cells_Intensity_MedianIntensity_AGP,0.000013807515621747134
Cells_Intensity_MedianIntensity_DNA,-0.0007482708401769543
Cells_Intensity_MedianIntensity_ER,-0.0034369679018983914
Cells_Intensity_MedianIntensity_Mito,0.001548076214734232
Cells_Intensity_MedianIntensity_RNA,-0.0029701507322425565
Cells_Intensity_MinIntensityEdge_AGP,0.00011942252160394807
Cells_Intensity_MinIntensityEdge_DNA,-0.0003326134238079297
Cells_Intensity_MinIntensityEdge_ER,-0.0012415765409036323
Cells_Intensity_MinIntensityEdge_Mito,0.0011585470151815865
Cells_Intensity_MinIntensityEdge_RNA,-0.00043072441473440096
Cells_Intensity_MinIntensity_AGP,0.00015985663719543714
Cells_Intensity_MinIntensity_DNA,-0.0003440654005687455
Cells_Intensity_MinIntensity_ER,-0.0012271140234978572
Cells_Intensity_MinIntensity_Mito,0.0011605091192904613
Cells_Intensity_MinIntensity_RNA,-0.000531460224846327
Cells_Intensity_StdIntensityEdge_AGP,0.0005794793003774696
Cells_Intensity_StdIntensityEdge_DNA,-0.000050477365047112437
Cells_Intensity_StdIntensityEdge_ER,-0.00059168681738005
Cells_Intensity_StdIntensityEdge_Mito,-0.0001580473553007118
Cells_Intensity_StdIntensityEdge_RNA,0.0006575289564691067
Cells_Intensity_StdIntensity_AGP,0.0018014693680225842
Cells_Intensity_StdIntensity_DNA,-0.002488818674830493
Cells_Intensity_StdIntensity_ER,0.002578715399341472
Cells_Intensity_StdIntensity_Mito,0.00446932338714592
Cells_Intensity_StdIntensity_RNA,0.0030285658444081246
Cells_Intensity_UpperQuartileIntensity_AGP,0.0018318487169772806
Cells_Intensity_UpperQuartileIntensity_DNA,-0.00024264974469195985
Cells_Intensity_UpperQuartileIntensity_ER,-0.0024375655908164574
Cells_Intensity_UpperQuartileIntensity_Mito,0.004297948285197734
Cells_Intensity_UpperQuartileIntensity_RNA,-0.00031135897312522306
Cells_Neighbors_AngleBetweenNeighbors_5,0.5360179230465688
Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.5360179230465688
Cells_Neighbors_FirstClosestDistance_5,1.0698115131865347
Cells_Neighbors_FirstClosestDistance_Adjacent,1.0698115131865347
Cells_Neighbors_FirstClosestObjectNumber_5,-0.5597083701937491
Cells_Neighbors_FirstClosestObjectNumber_Adjacent,-0.5597083701937491
Cells_Neighbors_NumberOfNeighbors_5,-0.48622552587942014
Cells_Neighbors_NumberOfNeighbors_Adjacent,-0.48944184901496357
Cells_Neighbors_PercentTouching_5,-4.510961063675751
Cells_Neighbors_PercentTouching_Adjacent,-5.535020604535743
Cells_Neighbors_SecondClosestDistance_5,0.9562606436791
Cells_Neighbors_SecondClosestDistance_Adjacent,0.9562606436791
Cells_Neighbors_SecondClosestObjectNumber_5,-0.540586931651446
Cells_Neighbors_SecondClosestObjectNumber_Adjacent,-0.540586931651446
Cells_Parent_CellsIncludingEdges,-1.89718840906828
Cells_RadialDistribution_FracAtD_AGP_1of4,0.009931028486565803
Cells_RadialDistribution_FracAtD_AGP_2of4,0.023996068149422047
Cells_RadialDistribution_FracAtD_AGP_3of4,0.008846243341326622
Cells_RadialDistribution_FracAtD_AGP_4of4,-0.04366952857068262
Cells_RadialDistribution_FracAtD_DNA_1of4,0.01643994646531816
Cells_RadialDistribution_FracAtD_DNA_2of4,0.02252974126685291
Cells_RadialDistribution_FracAtD_DNA_3of4,-0.0031279673962273263
Cells_RadialDistribution_FracAtD_DNA_4of4,-0.027054773669848466
Cells_RadialDistribution_FracAtD_ER_1of4,0.014273305700255617
Cells_RadialDistribution_FracAtD_ER_2of4,0.03418800154598437
Cells_RadialDistribution_FracAtD_ER_3of4,0.009970730919075802
Cells_RadialDistribution_FracAtD_ER_4of4,-0.05914878690145926
Cells_RadialDistribution_FracAtD_Mito_1of4,0.013329362324476065
Cells_RadialDistribution_FracAtD_Mito_2of4,0.031398030325354855
Cells_RadialDistribution_FracAtD_Mito_3of4,0.012123191551117945
Cells_RadialDistribution_FracAtD_Mito_4of4,-0.054900358610872904
Cells_RadialDistribution_FracAtD_RNA_1of4,0.013354584418107539
Cells_RadialDistribution_FracAtD_RNA_2of4,0.033753036565243505
Cells_RadialDistribution_FracAtD_RNA_3of4,0.012576386206409981
Cells_RadialDistribution_FracAtD_RNA_4of4,-0.05673189136318924
Cells_RadialDistribution_FracAtD_mito_tubeness_10of16,0.003653754658959986
Cells_RadialDistribution_FracAtD_mito_tubeness_10of20,0.02284679225421658
Cells_RadialDistribution_FracAtD_mito_tubeness_11of16,-0.011126255649546585
Cells_RadialDistribution_FracAtD_mito_tubeness_11of20,0.017896513941578873
Cells_RadialDistribution_FracAtD_mito_tubeness_12of16,-0.019179178181168346
Cells_RadialDistribution_FracAtD_mito_tubeness_12of20,0.006845040478129764
Cells_RadialDistribution_FracAtD_mito_tubeness_13of16,-0.02659879006092869
Cells_RadialDistribution_FracAtD_mito_tubeness_13of20,-0.0028783369921753206
Cells_RadialDistribution_FracAtD_mito_tubeness_14of16,-0.02586213320503129
Cells_RadialDistribution_FracAtD_mito_tubeness_14of20,-0.01127384902038656
Cells_RadialDistribution_FracAtD_mito_tubeness_15of16,-0.02001222993239207
Cells_RadialDistribution_FracAtD_mito_tubeness_15of20,-0.01634487834603253
Cells_RadialDistribution_FracAtD_mito_tubeness_16of16,-0.006459049385336231
Cells_RadialDistribution_FracAtD_mito_tubeness_16of20,-0.021327446900760712
Cells_RadialDistribution_FracAtD_mito_tubeness_17of20,-0.021640081663771696
Cells_RadialDistribution_FracAtD_mito_tubeness_18of20,-0.018843674323225076
Cells_RadialDistribution_FracAtD_mito_tubeness_19of20,-0.012736983436551937
Cells_RadialDistribution_FracAtD_mito_tubeness_1of16,0.0003446008096504843
Cells_RadialDistribution_FracAtD_mito_tubeness_1of20,0.00020984840140846146
Cells_RadialDistribution_FracAtD_mito_tubeness_20of20,-0.0034276384967037166
Cells_RadialDistribution_FracAtD_mito_tubeness_2of16,0.0011018922003767006
Cells_RadialDistribution_FracAtD_mito_tubeness_2of20,0.0006972421228549949
Cells_RadialDistribution_FracAtD_mito_tubeness_3of16,0.0021838279124394033
Cells_RadialDistribution_FracAtD_mito_tubeness_3of20,0.0012615778206119489
Cells_RadialDistribution_FracAtD_mito_tubeness_4of16,0.0037619754051775836
Cells_RadialDistribution_FracAtD_mito_tubeness_4of20,0.002047018363635014
Cells_RadialDistribution_FracAtD_mito_tubeness_5of16,0.009776999255195973
Cells_RadialDistribution_FracAtD_mito_tubeness_5of20,0.0031685761165261978
Cells_RadialDistribution_FracAtD_mito_tubeness_6of16,0.016376387491075124
Cells_RadialDistribution_FracAtD_mito_tubeness_6of20,0.0069957087091361515
Cells_RadialDistribution_FracAtD_mito_tubeness_7of16,0.025443921544586204
Cells_RadialDistribution_FracAtD_mito_tubeness_7of20,0.011716565801299286
Cells_RadialDistribution_FracAtD_mito_tubeness_8of16,0.02862923506921223
Cells_RadialDistribution_FracAtD_mito_tubeness_8of20,0.017173010989085077
Cells_RadialDistribution_FracAtD_mito_tubeness_9of16,0.021481082301564217
Cells_RadialDistribution_FracAtD_mito_tubeness_9of20,0.02163802336702731
Cells_RadialDistribution_FracAtD_mito_tubeness_Overflow,0.0
Cells_RadialDistribution_MeanFrac_AGP_1of4,0.12074155971705759
Cells_RadialDistribution_MeanFrac_AGP_2of4,0.07231887055383872
Cells_RadialDistribution_MeanFrac_AGP_3of4,-0.024392931655216558
Cells_RadialDistribution_MeanFrac_AGP_4of4,-0.03096099671936845
Cells_RadialDistribution_MeanFrac_DNA_1of4,0.15084441490908074
Cells_RadialDistribution_MeanFrac_DNA_2of4,-0.022700123886208956
Cells_RadialDistribution_MeanFrac_DNA_3of4,-0.10118914746430285
Cells_RadialDistribution_MeanFrac_DNA_4of4,-0.018658038818968006
Cells_RadialDistribution_MeanFrac_ER_1of4,0.23649478479599606
Cells_RadialDistribution_MeanFrac_ER_2of4,0.13236946064753938
Cells_RadialDistribution_MeanFrac_ER_3of4,-0.035750693567002695
Cells_RadialDistribution_MeanFrac_ER_4of4,-0.0651278749910112
Cells_RadialDistribution_MeanFrac_Mito_1of4,0.2364159210990809
Cells_RadialDistribution_MeanFrac_Mito_2of4,0.12126018679846773
Cells_RadialDistribution_MeanFrac_Mito_3of4,-0.018428118653810308
Cells_RadialDistribution_MeanFrac_Mito_4of4,-0.05955309456505869
Cells_RadialDistribution_MeanFrac_RNA_1of4,0.2376442466080499
Cells_RadialDistribution_MeanFrac_RNA_2of4,0.15649088944866937
Cells_RadialDistribution_MeanFrac_RNA_3of4,-0.015071250735180319
Cells_RadialDistribution_MeanFrac_RNA_4of4,-0.07963141545804488
Cells_RadialDistribution_MeanFrac_mito_tubeness_10of16,-0.001504099369689732
Cells_RadialDistribution_MeanFrac_mito_tubeness_10of20,0.5104057850085887
Cells_RadialDistribution_MeanFrac_mito_tubeness_11of16,-0.19487146091082544
Cells_RadialDistribution_MeanFrac_mito_tubeness_11of20,0.3031601495251573
Cells_RadialDistribution_MeanFrac_mito_tubeness_12of16,-0.24972949957162177
Cells_RadialDistribution_MeanFrac_mito_tubeness_12of20,0.08627301280370481
Cells_RadialDistribution_MeanFrac_mito_tubeness_13of16,-0.2242230383644871
Cells_RadialDistribution_MeanFrac_mito_tubeness_13of20,-0.1289042223301512
Cells_RadialDistribution_MeanFrac_mito_tubeness_14of16,-0.156930619785621
Cells_RadialDistribution_MeanFrac_mito_tubeness_14of20,-0.21209748086937955
Cells_RadialDistribution_MeanFrac_mito_tubeness_15of16,-0.09633980186521694
Cells_RadialDistribution_MeanFrac_mito_tubeness_15of20,-0.25649146464968753
Cells_RadialDistribution_MeanFrac_mito_tubeness_16of16,-0.032324250140459566
Cells_RadialDistribution_MeanFrac_mito_tubeness_16of20,-0.23202680903543188
Cells_RadialDistribution_MeanFrac_mito_tubeness_17of20,-0.17983625317758134
Cells_RadialDistribution_MeanFrac_mito_tubeness_18of20,-0.12918586157989748
Cells_RadialDistribution_MeanFrac_mito_tubeness_19of20,-0.0748932465238041
Cells_RadialDistribution_MeanFrac_mito_tubeness_1of16,0.1573339346380464
Cells_RadialDistribution_MeanFrac_mito_tubeness_1of20,0.1606617125625608
Cells_RadialDistribution_MeanFrac_mito_tubeness_20of20,-0.029793822833932216
Cells_RadialDistribution_MeanFrac_mito_tubeness_2of16,0.17852564872152385
Cells_RadialDistribution_MeanFrac_mito_tubeness_2of20,0.1717022248042841
Cells_RadialDistribution_MeanFrac_mito_tubeness_3of16,0.18124996408935756
Cells_RadialDistribution_MeanFrac_mito_tubeness_3of20,0.19123111942583534
Cells_RadialDistribution_MeanFrac_mito_tubeness_4of16,0.17852241084621545
Cells_RadialDistribution_MeanFrac_mito_tubeness_4of20,0.1778810200567021
Cells_RadialDistribution_MeanFrac_mito_tubeness_5of16,0.3563396841350275
Cells_RadialDistribution_MeanFrac_mito_tubeness_5of20,0.17681307924351855
Cells_RadialDistribution_MeanFrac_mito_tubeness_6of16,0.5179545524039059
Cells_RadialDistribution_MeanFrac_mito_tubeness_6of20,0.3206801172306387
Cells_RadialDistribution_MeanFrac_mito_tubeness_7of16,0.573843656649572
Cells_RadialDistribution_MeanFrac_mito_tubeness_7of20,0.48739116285739476
Cells_RadialDistribution_MeanFrac_mito_tubeness_8of16,0.5102935904835721
Cells_RadialDistribution_MeanFrac_mito_tubeness_8of20,0.5586730850188898
Cells_RadialDistribution_MeanFrac_mito_tubeness_9of16,0.2723678701423498
Cells_RadialDistribution_MeanFrac_mito_tubeness_9of20,0.5645184843368927
Cells_RadialDistribution_MeanFrac_mito_tubeness_Overflow,0.0
Cells_RadialDistribution_RadialCV_AGP_1of4,0.024579928886929638
Cells_RadialDistribution_RadialCV_AGP_2of4,0.03671825468945999
Cells_RadialDistribution_RadialCV_AGP_3of4,0.026778762661636597
Cells_RadialDistribution_RadialCV_AGP_4of4,0.004811693872776957
Cells_RadialDistribution_RadialCV_DNA_1of4,0.048818242376384116
Cells_RadialDistribution_RadialCV_DNA_2of4,0.06596689192026578
Cells_RadialDistribution_RadialCV_DNA_3of4,0.021694677474336933
Cells_RadialDistribution_RadialCV_DNA_4of4,-0.052990667268186256
Cells_RadialDistribution_RadialCV_ER_1of4,0.019309702336605915
Cells_RadialDistribution_RadialCV_ER_2of4,0.05088141034604661
Cells_RadialDistribution_RadialCV_ER_3of4,0.06300686567289178
Cells_RadialDistribution_RadialCV_ER_4of4,0.014865775169540362
Cells_RadialDistribution_RadialCV_Mito_1of4,0.029450885738516487
Cells_RadialDistribution_RadialCV_Mito_2of4,0.06310765837180884
Cells_RadialDistribution_RadialCV_Mito_3of4,0.0587441336064098
Cells_RadialDistribution_RadialCV_Mito_4of4,0.007367435078375357
Cells_RadialDistribution_RadialCV_RNA_1of4,0.019120767986492516
Cells_RadialDistribution_RadialCV_RNA_2of4,0.04982526490065639
Cells_RadialDistribution_RadialCV_RNA_3of4,0.0745768687653028
Cells_RadialDistribution_RadialCV_RNA_4of4,0.033221329260698367
Cells_RadialDistribution_RadialCV_mito_tubeness_10of16,0.027749783102684784
